,nx,ny,rsx,rsy,lsx,lsy,rhx,rhy,lhx,lhy,rkx,rky,lkx,lky,label,original_index
2181,-6.9565217,26.0869565,-13.9130435,26.0869565,0,26.0869565,-20.8695652,10.4347826,-20.8695652,15.6521739,-6.9565218,0,0,10.4347826,1,5678
2182,-6.9565217,26.0869565,-6.9565218,26.0869565,0,20.8695652,-20.8695652,10.4347826,-20.8695652,10.4347826,0,0,0,10.4347826,1,5680
2183,-6.9565217,20.8695652,-6.9565218,26.0869565,0,20.8695652,-20.8695652,10.4347826,-20.8695652,10.4347826,0,-5.2173913,0,10.4347826,1,5682
2184,0,20.8695652,-6.9565218,20.8695652,0,15.6521739,-13.9130435,15.6521739,-20.8695652,10.4347826,-13.9130435,-5.2173913,6.9565217,10.4347826,1,5684
2185,0,15.6521739,-6.9565218,20.8695652,0,15.6521739,-13.9130435,10.4347826,-13.9130434,10.4347826,-13.9130435,-5.2173913,6.9565217,10.4347826,1,5686
2186,0,15.6521739,-6.9565218,20.8695652,0,10.4347826,-13.9130435,10.4347826,-13.9130434,10.4347826,-6.9565217,0,6.9565217,5.2173913,1,5688
2187,0,15.6521739,0,15.6521739,0,10.4347826,-6.9565217,10.4347826,-13.9130434,10.4347826,-6.9565217,0,6.9565217,5.2173913,1,5690
2188,0,10.4347826,6.9565218,15.6521739,0,10.4347826,-6.9565217,10.4347826,-6.9565217,5.2173913,-6.9565217,0,0,0,1,5692
2189,0,10.4347826,6.9565218,10.4347826,0,10.4347826,-6.9565217,5.2173913,-6.9565217,0,-6.9565217,-5.2173913,0,0,0,5694
2190,0,10.4347826,6.9565218,10.4347826,0,5.2173913,-6.9565217,0,-6.9565217,0,-6.9565217,0,0,0,0,5696
2191,0,5.2173913,6.9565218,5.2173913,0,5.2173913,-6.9565217,0,-6.9565217,0,-6.9565217,0,0,0,0,5698
2192,0,5.2173913,0,5.2173913,0,5.2173913,-6.9565217,0,-6.9565217,-5.2173913,-6.9565217,-5.2173913,0,0,0,5700
2193,0,0,0,5.2173913,0,0,-6.9565217,0,-6.9565217,-5.2173913,-6.9565217,0,0,0,0,5702
2194,0,0,-6.9565218,5.2173913,0,0,-6.9565217,0,-6.9565217,0,-6.9565217,0,0,0,0,5704
2195,0,5.2173913,6.9565218,5.2173913,0,5.2173913,0,5.2173913,0,0,-6.9565217,0,0,5.2173913,0,5706
2196,0,5.2173913,6.9565218,5.2173913,0,0,0,5.2173913,0,5.2173913,-6.9565217,5.2173913,0,5.2173913,0,5708
2197,0,5.2173913,6.9565218,5.2173913,0,5.2173913,0,5.2173913,0,5.2173913,-6.9565217,5.2173913,0,5.2173913,0,5710
2198,0,5.2173913,6.9565218,5.2173913,0,5.2173913,0,5.2173913,0,5.2173913,-6.9565217,0,0,5.2173913,0,5712
2199,0,5.2173913,6.9565218,5.2173913,0,5.2173913,0,0,0,0,-6.9565217,0,0,5.2173913,0,5714
2200,0,0,6.9565218,5.2173913,0,0,0,0,0,0,-6.9565217,-5.2173913,0,0,0,5716
2201,0,0,6.9565218,5.2173913,0,0,0,0,0,-5.2173913,-6.9565217,-5.2173913,0,0,0,5718
2202,0,0,6.9565218,0,0,0,0,0,0,0,-6.9565217,-5.2173913,0,0,0,5720
2203,0,0,6.9565218,0,0,0,0,0,6.9565217,0,-6.9565217,0,0,0,0,5722
2204,0,0,6.9565218,0,0,0,0,0,6.9565217,0,0,0,0,0,0,5724
2205,0,0,6.9565218,0,0,0,0,0,6.9565217,0,0,0,0,0,0,5726
2206,0,0,6.9565218,0,0,0,0,0,6.9565217,0,0,0,0,0,0,5728
2207,0,0,6.9565218,0,0,0,0,0,6.9565217,0,0,0,0,0,0,5730
2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5732
2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5734
2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5736
2211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5738
2212,0,0,6.9565218,0,0,0,0,0,0,0,0,0,0,0,0,5740
2213,0,0,6.9565218,0,0,0,0,0,0,0,0,0,0,0,0,5742
2214,0,0,6.9565218,0,0,0,0,0,0,0,0,0,0,0,0,5744
2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5746
2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5748
2217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5750
2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5752
2219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5754
2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5756
2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5758
2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5760
2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5762
2224,0,0,-6.9565218,0,0,0,0,0,0,0,0,0,0,0,0,5764
2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5766
2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5768
2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5770
2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5772
2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5774
2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5776
2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5778
2232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780
2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5782
2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5784
2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5786
2236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5788
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5790
2238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5792
2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5794
2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5796
2241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5798
2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5800
2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5802
2244,0,0,6.9565218,0,0,0,0,0,0,0,0,0,0,0,0,5804
2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5806
2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5808
2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5810
2248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5812
2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5814
2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5816
2251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5818
2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5820
2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5822
2254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5824
2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5826
2256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5828
2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5830
2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5832
2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5834
2260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5836
2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5838
2262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5840
2263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5842
2264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5844
2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5846
2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5848
2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5850
2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5852
2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5854
2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5856
2271,0,0,-6.9565218,0,0,0,0,0,0,0,0,0,0,0,0,5858
2272,0,0,-6.9565218,0,0,0,0,0,0,0,0,0,0,0,0,5860
2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5862
2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5864
2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5866
2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5868
2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5870
2278,0,0,-6.9565218,0,0,0,0,0,0,0,0,0,0,0,0,5872
2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5874
2280,0,0,-6.9565218,0,0,0,0,0,0,0,0,0,0,0,0,5876
2281,0,0,-6.9565218,0,0,0,0,0,0,0,0,0,0,0,0,5878
2282,-27.826087,-15.6521739,-34.7826087,-20.8695652,0,-15.6521739,-20.8695652,-31.3043479,-20.8695653,-26.0869566,-20.8695652,-26.0869565,-13.9130435,-20.8695652,0,5880
2283,-34.7826087,-15.6521739,-34.7826087,-26.0869565,0,-10.4347826,-20.8695652,-36.5217392,-20.8695653,-26.0869566,-20.8695652,-26.0869565,-13.9130435,-26.0869565,0,5882
2284,-34.7826087,-20.8695652,-41.7391304,-26.0869565,0,-10.4347826,-27.8260869,-31.3043479,-20.8695653,-31.3043479,-27.826087,-31.3043478,-13.9130435,-26.0869565,0,5884
2285,-34.7826087,-20.8695652,-41.7391304,-20.8695652,0,-15.6521739,-27.8260869,-31.3043479,-20.8695653,-26.0869566,-27.826087,-31.3043478,-6.9565218,-31.3043478,0,5886
2286,-34.7826087,-15.6521739,-41.7391304,-20.8695652,0,-15.6521739,-27.8260869,-31.3043479,-20.8695653,-26.0869566,-27.826087,-31.3043478,-6.9565218,-26.0869565,0,5888
2287,-41.7391305,-15.6521739,-48.6956521,-26.08695652,0,-15.6521739,-27.8260869,-31.3043479,-27.826087,-31.3043479,-27.826087,-36.5217391,-13.9130435,-26.0869565,0,5890
2288,-41.7391305,-20.86956522,-41.7391304,-20.86956522,0,-15.65217392,-34.7826087,-31.3043479,-27.826087,-31.3043479,-34.7826087,-31.3043478,-20.8695652,-26.0869565,0,5892
2289,-41.7391305,-20.86956522,-48.6956522,-20.86956522,0,-15.65217392,-34.7826087,-31.3043479,-27.826087,-31.3043479,-34.7826087,-31.3043478,-20.8695652,-26.0869565,0,5894
2290,-48.6956522,-20.86956522,-48.6956522,-20.86956522,0,-15.65217392,-34.7826087,-31.3043479,-27.826087,-31.3043479,-27.8260869,-36.5217391,-27.826087,-31.3043478,0,5896
2291,-48.6956522,-20.86956522,-55.6521739,-15.6521739,0,-10.4347826,-27.826087,-36.5217392,-27.826087,-26.0869565,-27.8260869,-31.3043478,-27.826087,-36.5217391,0,5898
2292,-48.6956522,-10.4347826,-55.6521739,-15.6521739,0,-10.4347826,-27.826087,-36.5217392,-20.8695652,-26.0869565,-27.8260869,-31.3043478,-27.826087,-36.5217391,1,5900
2293,-48.6956521,-10.4347826,-62.6086957,-15.6521739,0,-5.2173913,-34.7826087,-36.5217392,-27.8260869,-26.0869565,-27.8260869,-31.3043478,-27.826087,-36.5217391,1,5902
2294,-48.6956521,-5.2173913,-55.652174,-15.6521739,0,-5.2173913,-34.7826087,-31.3043478,-27.8260869,-26.0869565,-27.8260869,-31.3043478,-27.826087,-36.5217391,1,5904
2295,-55.6521739,-5.2173913,-62.6086957,-5.2173913,0,0,-34.7826087,-26.0869565,-27.8260869,-26.0869565,-27.8260869,-26.0869565,-27.826087,-31.3043478,1,5906
2296,-48.6956522,0,-55.6521739,0,0,10.4347826,-34.7826087,-26.0869565,-34.7826087,-20.8695652,-34.7826087,-26.0869565,-34.7826087,-31.3043478,1,5908
2297,-55.6521739,10.4347826,-62.6086956,5.2173913,0,10.4347826,-34.7826087,-20.8695652,-27.826087,-15.6521739,-34.7826087,-26.0869565,-34.7826087,-31.3043478,1,5910
2298,-55.6521739,15.6521739,-62.6086956,5.2173913,0,15.6521739,-34.7826087,-20.8695652,-27.826087,-20.8695652,-27.826087,-31.3043478,-34.7826087,-31.3043478,1,5912
2299,-48.6956522,15.6521739,-62.6086957,15.6521739,0,20.8695652,-41.7391304,-20.8695652,-34.7826087,-15.6521739,-27.826087,-26.0869565,-27.8260869,-31.3043478,1,5914
2300,-48.6956522,20.8695652,-62.6086957,20.8695652,0,20.8695652,-34.7826087,-10.4347826,-34.7826087,-10.4347826,-27.826087,-26.0869565,-27.8260869,-26.0869565,1,5916
2301,-41.7391304,26.0869565,-55.6521739,26.0869565,0,26.0869565,-34.7826087,-5.2173913,-27.8260869,-5.2173913,-27.826087,-26.0869565,-27.8260869,-20.8695652,1,5918
2302,-48.6956522,31.3043478,-55.6521739,31.3043478,0,31.3043478,-41.7391304,-10.4347826,-34.7826087,-5.2173913,-27.826087,-20.8695652,-27.8260869,-20.8695652,1,5920
2303,-48.6956522,31.3043478,-62.6086956,36.5217391,0,31.3043478,-41.7391304,0,-34.7826087,-5.2173913,-27.826087,-26.0869565,-27.8260869,-20.8695652,1,5922
2304,-48.6956522,36.5217391,-55.6521739,36.5217391,0,36.5217391,-41.7391305,-5.2173913,-34.7826087,0,-27.8260869,-20.8695652,-27.8260869,-20.8695652,1,5924
2305,-48.6956522,41.7391304,-55.6521739,41.7391304,0,41.7391304,-41.7391305,10.4347826,-34.7826087,15.6521739,-20.8695652,-5.2173913,-27.8260869,0,1,5926
2306,-48.6956522,41.7391304,-55.6521739,41.7391304,0,41.7391304,-41.7391305,10.4347826,-34.7826087,10.4347826,-27.8260869,-15.6521739,-27.8260869,-5.2173913,1,5928
2307,-41.7391304,41.7391304,-48.6956522,46.95652172,0,46.9565217,-41.7391305,10.4347826,-27.826087,10.4347826,-27.8260869,-10.4347826,-20.8695652,-10.4347826,1,5930
2308,-41.7391304,52.17391302,-48.6956522,52.17391302,0,52.17391302,-34.7826087,15.6521739,-27.826087,20.8695652,-20.8695652,-10.4347826,-20.8695653,-5.2173913,1,5932
2309,-41.7391304,52.17391302,-41.7391304,52.17391302,0,52.17391302,-41.7391304,15.6521739,-34.7826087,15.6521739,-20.8695652,-10.4347826,-20.8695653,-5.2173913,1,5934
2310,-34.7826087,52.17391302,-48.6956522,46.95652172,0,52.17391302,-41.7391304,10.4347826,-34.7826087,15.6521739,-27.826087,-10.4347826,-13.9130435,-5.2173913,1,5936
2311,-41.7391304,52.17391302,-41.7391305,41.7391304,0,46.9565217,-41.7391304,15.6521739,-34.7826087,10.4347826,-27.826087,-10.4347826,-13.9130435,0,1,5938
2312,-34.7826087,41.7391304,-41.7391305,41.7391304,0,46.9565217,-41.7391304,15.6521739,-34.7826087,10.4347826,-27.826087,-10.4347826,-13.9130435,0,1,5940
2313,-27.826087,41.7391304,-34.7826087,41.7391304,0,41.7391304,-34.7826087,15.6521739,-27.826087,10.4347826,-27.826087,-10.4347826,-13.9130435,0,1,5942
2314,-27.826087,36.5217391,-34.7826087,41.7391304,0,41.7391304,-34.7826087,15.6521739,-27.826087,15.6521739,-27.826087,-10.4347826,-13.9130435,0,1,5944
2315,-20.8695652,36.5217391,-20.8695652,36.5217391,0,36.5217391,-34.7826087,10.4347826,-27.826087,15.6521739,-27.826087,-10.4347826,-13.9130435,0,1,5946
2316,-20.8695652,36.5217391,-20.8695652,31.3043478,0,31.3043478,-27.8260869,15.6521739,-20.8695652,15.6521739,-20.8695652,-5.2173913,-6.9565218,0,1,5948
2317,-13.9130435,31.3043478,-13.9130435,26.0869565,0,31.3043478,-27.8260869,15.6521739,-20.8695652,10.4347826,-20.8695652,-5.2173913,-6.9565218,5.2173913,1,5950
2318,-13.9130435,26.0869565,-13.9130435,31.3043478,0,26.0869565,-27.8260869,15.6521739,-20.8695652,15.6521739,-20.8695652,0,-6.9565218,5.2173913,1,5952
2319,-13.9130435,26.0869565,-6.9565217,26.0869565,0,20.8695652,-20.8695652,15.6521739,-13.9130435,10.4347826,-20.8695652,0,-6.9565218,5.2173913,1,5954
2320,-13.9130435,20.8695652,-13.9130435,15.6521739,0,20.8695652,-20.8695652,10.4347826,-13.9130435,10.4347826,-20.8695652,0,-6.9565218,0,1,5956
2321,-13.9130435,15.6521739,-13.9130435,10.4347826,0,15.6521739,-20.8695652,5.2173913,-13.9130435,5.2173913,-20.8695652,0,-6.9565218,-5.2173913,1,5958
2322,-6.9565217,10.4347826,-6.9565217,5.2173913,0,10.4347826,-13.9130435,10.4347826,-6.9565217,5.2173913,-13.9130435,0,-6.9565218,-5.2173913,1,5960
2323,-6.9565217,10.4347826,0,5.2173913,0,10.4347826,-13.9130435,5.2173913,-6.9565217,5.2173913,-13.9130435,5.2173913,-6.9565218,5.2173913,1,5962
2324,0,10.4347826,0,5.2173913,0,5.2173913,-6.9565217,10.4347826,-6.9565217,5.2173913,-6.9565218,5.2173913,-6.9565218,0,0,5964
2325,0,5.2173913,0,0,0,5.2173913,-6.9565217,-5.2173913,-6.9565217,-10.4347826,-13.9130435,-10.4347826,-6.9565218,-15.6521739,0,5966
2326,0,5.2173913,0,5.2173913,0,5.2173913,-6.9565217,0,-6.9565217,-5.2173913,-6.9565218,0,-6.9565218,-10.4347826,0,5968
2327,0,5.2173913,0,5.2173913,0,0,-6.9565217,0,-6.9565217,0,-6.9565218,0,-6.9565218,-5.2173913,0,5970
2328,0,0,0,-5.2173913,0,0,-6.9565217,0,-6.9565217,-5.2173913,-6.9565218,0,0,-5.2173913,0,5972
2329,0,0,-6.9565218,-5.2173913,0,0,0,0,0,0,-6.9565218,0,0,-5.2173913,0,5974
2330,0,0,0,0,0,0,0,5.2173913,0,0,0,5.2173913,0,0,0,5976
2331,6.9565217,0,0,0,0,0,0,5.2173913,0,5.2173913,0,5.2173913,0,0,0,5978
2332,0,5.2173913,6.9565218,0,0,0,0,5.2173913,0,5.2173913,0,5.2173913,0,0,0,5980
2333,0,5.2173913,6.9565218,0,0,0,0,5.2173913,0,5.2173913,0,5.2173913,0,0,0,5982
2334,0,5.2173913,6.9565218,0,0,0,0,5.2173913,0,0,0,5.2173913,0,0,0,5984
2335,0,5.2173913,0,0,0,0,0,5.2173913,0,0,0,5.2173913,0,0,0,5986
2336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5988
2337,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2173913,0,5990
2338,0,0,0,-5.2173913,0,0,0,0,0,0,0,0,0,0,0,5992
2339,0,0,0,-5.2173913,0,0,0,0,0,0,0,0,0,-5.2173913,0,5994
2340,0,0,6.9565218,0,0,0,0,0,0,0,0,0,0,0,0,5996
2341,0,0,6.9565218,0,0,0,0,0,0,0,0,0,0,0,0,5998
2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000
2343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6002
2344,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2173913,0,6004
2345,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2173913,0,6006
2346,0,0,0,-5.2173913,0,0,0,0,0,0,0,0,0,0,0,6008
2347,0,0,0,-5.2173913,0,0,0,0,0,0,0,0,0,0,0,6010
2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6012
2349,0,0,6.9565218,0,0,0,0,0,0,0,0,0,0,0,0,6014
2350,0,0,6.9565218,0,0,0,0,0,0,0,0,0,0,0,0,6016
2351,0,0,6.9565218,0,0,0,0,0,0,0,0,0,0,0,0,6018
2352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6020
2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6022
2354,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2173913,0,6024
2355,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2173913,0,6026
2356,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2173913,0,6028
2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6030
2358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6032
2359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6034
2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6036
2361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6038
2362,0,0,0,5.2173913,0,0,0,0,0,0,0,0,0,0,0,6040
2363,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2173913,0,6042
2364,0,0,0,5.2173913,0,0,0,0,0,0,0,0,0,-5.2173913,0,6044
2365,0,0,0,5.2173913,0,0,0,0,0,0,0,0,0,-5.2173913,0,6046
2366,0,0,0,5.2173913,0,0,0,0,0,0,0,0,0,0,0,6048
2367,0,0,0,5.2173913,0,0,0,0,0,0,0,0,0,0,0,6050
2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6052
2369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6054
2370,0,0,-6.9565218,0,0,0,0,0,0,0,0,0,0,0,0,6056
2371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6058
2372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6060
2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6062
2374,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2173913,0,6064
2375,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2173913,0,6066
2376,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2173913,0,6068
2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6070
2378,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2173913,0,6072
2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6074
2380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6076
2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6078
2382,0,0,0,-5.2173913,0,0,0,0,0,0,0,0,0,0,0,6080
2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6082
2384,-76.5217391,10.43478261,-62.6086956,10.4347826,0,10.43478261,-41.7391304,-5.2173913,-41.7391304,-5.2173913,-27.8260869,-5.2173913,-34.7826086,-5.2173913,0,6084
2385,-76.5217391,10.43478261,-69.5652173,15.65217391,0,15.65217391,-34.7826087,0,-41.7391304,0,-27.8260869,0,-27.8260869,0,0,6086
2386,-76.5217391,15.65217391,-69.5652173,20.86956521,0,20.86956523,-34.7826087,0,-41.7391304,0,-27.8260869,0,-27.8260869,0,0,6088
2387,-83.4782609,20.86956523,-76.5217391,20.86956521,0,20.86956523,-34.7826087,0,-41.7391304,0,-20.8695652,0,-27.8260869,0,1,6090
2388,-83.4782608,26.08695653,-76.5217391,26.08695653,0,26.08695653,-34.7826087,0,-48.6956521,5.2173913,-27.8260869,0,-27.8260869,0,1,6092
2389,-90.4347826,31.30434783,-76.5217391,31.30434783,0,31.30434783,-27.826087,0,-55.6521739,5.2173913,-27.8260869,0,-27.826087,5.2173913,1,6094
2390,-97.3913043,36.52173913,-83.4782609,36.52173913,0,41.73913043,-34.7826087,0,-48.6956522,5.2173913,-27.8260869,0,-27.826087,5.2173913,1,6096
2391,-90.4347826,41.73913043,-76.5217392,41.73913043,0,46.95652173,-41.7391305,5.2173913,-62.6086956,10.4347826,-27.8260869,0,-27.826087,5.2173913,1,6098
2392,-97.3913043,46.95652173,-83.4782609,46.95652173,0,52.17391303,-48.6956522,5.2173913,-69.5652174,15.6521739,-34.7826087,-5.2173913,-34.7826087,5.2173913,1,6100
2393,-104.3478261,52.17391303,-97.3913044,52.17391303,0,52.17391303,-55.6521739,15.6521739,-69.5652174,20.8695652,-41.7391304,0,-34.7826087,10.4347826,1,6102
2394,-104.3478261,57.39130433,-104.3478261,57.39130433,0,57.39130433,-55.6521739,20.8695652,-76.5217392,26.0869565,-41.7391305,0,-34.7826087,10.4347826,1,6104
2395,-111.3043479,62.60869563,-97.3913043,57.39130433,0,62.60869563,-62.6086956,20.8695652,-83.4782609,31.3043478,-41.7391304,10.4347826,-48.6956521,15.6521739,1,6106
2396,-111.3043478,67.82608693,-97.3913044,62.60869563,0,73.04347823,-69.5652174,36.5217391,-76.5217391,36.5217391,-41.7391304,10.4347826,-48.6956521,15.6521739,1,6108
2397,-104.3478261,67.82608693,-97.3913044,62.60869563,0,73.04347823,-69.5652174,31.3043478,-76.5217391,41.7391304,-48.6956521,10.4347826,-48.6956521,20.8695652,1,6110
2398,-104.3478261,73.04347823,-97.3913044,67.82608693,0,78.26086953,-69.5652174,41.7391304,-83.4782608,46.9565217,-48.6956521,20.8695652,-48.6956522,26.0869565,1,6112
2399,-104.3478261,78.26086953,-97.3913044,73.04347823,0,78.26086953,-69.5652174,46.9565217,-83.4782608,46.9565217,-41.7391304,20.8695652,-48.6956522,31.3043479,1,6114
2400,-104.3478261,78.26086953,-90.4347826,73.04347823,0,78.26086953,-76.5217391,46.9565217,-83.4782609,52.173913,-41.7391304,20.8695652,-48.6956522,31.3043479,1,6116
2401,-97.3913043,73.04347823,-83.4782609,67.82608693,0,78.26086953,-76.5217391,41.7391304,-83.4782609,52.173913,-41.7391305,20.8695652,-41.7391305,31.3043479,1,6118
2402,-90.4347826,73.04347823,-83.4782609,67.82608693,0,73.04347823,-69.5652174,41.7391304,-83.4782609,52.173913,-34.7826087,20.8695652,-41.7391305,31.3043479,1,6120
2403,-83.4782608,67.82608693,-76.5217391,62.60869563,0,67.82608692,-69.5652174,41.7391304,-76.5217391,46.9565217,-41.7391305,15.6521739,-41.7391305,26.0869565,1,6122
2404,-76.5217391,62.60869562,-69.5652174,57.39130433,0,67.82608692,-55.6521739,41.7391304,-69.5652174,46.9565217,-34.7826087,20.8695652,-41.7391305,31.3043479,1,6124
2405,-69.5652174,62.60869562,-62.6086957,57.39130432,0,62.60869562,-55.6521739,36.5217391,-69.5652174,41.7391304,-34.7826087,15.6521739,-41.7391305,26.0869566,1,6126
2406,-69.5652174,57.39130432,-62.6086957,52.17391302,0,57.3913043,-55.6521739,36.5217391,-62.6086956,46.9565217,-34.7826087,15.6521739,-41.7391305,26.0869566,1,6128
2407,-62.6086956,52.173913,-55.6521739,52.17391302,0,57.3913043,-55.6521739,36.5217391,-62.6086956,46.9565217,-41.7391304,20.8695652,-41.7391305,26.0869566,1,6130
2408,-55.6521739,46.9565217,-48.6956522,46.9565217,0,52.173913,-55.6521739,41.7391304,-55.6521739,41.7391304,-34.7826087,20.8695652,-41.7391305,31.3043479,1,6132
2409,-48.6956521,41.7391304,-48.6956522,41.7391304,0,46.9565217,-55.6521739,41.7391304,-48.6956521,41.7391304,-34.7826087,20.8695652,-34.7826087,26.0869566,1,6134
2410,-41.7391304,36.5217391,-41.7391304,36.5217391,0,36.5217391,-48.6956522,36.5217391,-48.6956521,41.7391304,-34.7826087,20.8695652,-34.7826087,20.8695653,1,6136
2411,-41.7391304,31.3043478,-41.7391304,31.3043478,0,31.3043478,-41.7391304,31.3043478,-34.7826087,36.5217391,-34.7826087,20.8695652,-34.7826087,20.8695653,1,6138
2412,-34.7826087,26.0869565,-34.7826087,26.0869565,0,26.0869565,-34.7826087,31.3043478,-27.8260869,31.3043478,-27.8260869,20.8695652,-27.826087,20.8695653,1,6140
2413,-27.8260869,20.8695652,-20.8695652,20.8695652,0,26.0869565,-20.8695652,26.0869565,-20.8695652,26.0869565,-20.8695652,15.6521739,-20.8695652,15.652174,1,6142
2414,-20.8695652,20.8695652,-13.9130435,15.6521739,0,20.8695652,-20.8695652,15.6521739,-13.9130434,20.8695652,-13.9130434,15.6521739,-20.8695652,15.652174,1,6144
